2048.9241862790072,1933.959277338642,1.5
2049.048427261503,1933.8748811246899,1.5
2049.172668243999,1933.7904849107379,1.5
2049.2969092264952,1933.7060886967856,1.5
2049.421150208991,1933.6216924828334,1.5
2049.545391191487,1933.5372962688814,1.5
2049.669632173983,1933.4529000549292,1.5
2049.793873156479,1933.368503840977,1.5
2049.918114138975,1933.2841076270247,1.5
2050.042355121471,1933.1997114130727,1.5
2050.1665961039666,1933.1153151991205,1.5
2050.2908370864625,1933.0309189851682,1.5
2050.415078068959,1932.9465227712162,1.5
2050.5393190514546,1932.862126557264,1.5
2050.6635600339505,1932.7777303433118,1.5
2050.7878010164463,1932.6933341293598,1.5
2050.912041998942,1932.6089379154075,1.5
2051.0362829814385,1932.5245417014553,1.5
2051.1605239639343,1932.440145487503,1.5
2051.28476494643,1932.355749273551,1.5
2051.409005928926,1932.2713530595988,1.5
2051.5332469114223,1932.1869568456466,1.5
2051.657487893918,1932.1025606316946,1.5
2051.781728876414,1932.0181644177424,1.5
2051.90596985891,1931.9337682037901,1.5
2052.0302108414057,1931.8493719898381,1.5
2052.154451823902,1931.764975775886,1.5
2052.278692806398,1931.6805795619337,1.5
2052.4029337888937,1931.5961833479817,1.5
2052.5271747713896,1931.5117871340294,1.5
2052.6514157538854,1931.4273909200772,1.5
2052.7756567363817,1931.342994706125,1.5
2052.8998977188776,1931.258598492173,1.5
2053.0241387013734,1931.1742022782207,1.5
2053.1483796838693,1931.0898060642685,1.5
2053.2726206663656,1931.0054098503165,1.5
2053.3968616488614,1930.9210136363643,1.5
2053.5211026313573,1930.836617422412,1.5
2053.645343613853,1930.75222120846,1.5
2053.769584596349,1930.6678249945078,1.5
2053.8938255788453,1930.5834287805556,1.5
2054.018066561341,1930.4990325666035,1.5
2054.142307543837,1930.4146363526513,1.5
2054.266548526333,1930.330240138699,1.5
2054.3907895088287,1930.2458439247469,1.5
2054.515030491325,1930.1614477107948,1.5
2054.639271473821,1930.0770514968426,1.5
2054.7635124563167,1929.9926552828904,1.5
2054.8877534388125,1929.9082590689384,1.5
2055.011994421309,1929.8238628549861,1.5
2055.1362354038047,1929.739466641034,1.5
2055.2604763863005,1929.655070427082,1.5
2055.3847173687964,1929.5706742131297,1.5
2055.508958351292,1929.4862779991774,1.5
2055.6331993337885,1929.4018817852252,1.5
2055.7574403162844,1929.3174855712732,1.5
2055.88168129878,1929.233089357321,1.5
2056.005922281276,1929.1486931433687,1.5
2056.130163263772,1929.0642969294167,1.5
2056.254404246268,1928.9799007154645,1.5
2056.378645228764,1928.8955045015123,1.5
2056.50288621126,1928.8111082875603,1.5
2056.6271271937558,1928.726712073608,1.5
2056.751368176252,1928.6423158596558,1.5
2056.875609158748,1928.5579196457038,1.5
2056.9998501412438,1928.4735234317516,1.5
2057.1240911237396,1928.3891272177993,1.5
2057.2483321062355,1928.304731003847,1.5
2057.3725730887318,1928.220334789895,1.5
2057.4968140712276,1928.1359385759429,1.5
2057.6210550537235,1928.0515423619906,1.5
2057.7452960362193,1927.9671461480386,1.5
2057.869537018715,1927.8827499340864,1.5
2057.9937780012115,1927.7983537201342,1.5
2058.1180189837073,1927.7139575061822,1.5
2058.242259966203,1927.62956129223,1.5
2058.366500948699,1927.5451650782777,1.5
2058.4907419311953,1927.4607688643257,1.5
2058.614982913691,1927.3763726503735,1.5
2058.739223896187,1927.2919764364212,1.5
2058.863464878683,1927.207580222469,1.5
2058.9877058611787,1927.123184008517,1.5
2059.111946843675,1927.0387877945648,1.5
2059.236187826171,1926.9543915806125,1.5
2059.3604288086667,1926.8699953666605,1.5
2059.4846697911626,1926.7855991527083,1.5
