2166.4150390625,1919.7763671875,10.0
2166.4150390625,1919.7763671875,10.0
2166.4150390625,1919.7763671875,10.0
2166.4150390625,1919.7763671875,10.0
2166.4150390625,1919.7763671875,10.0
2166.4150390625,1919.7763671875,10.0
2166.4150390625,1919.7763671875,10.0
2166.4150390625,1919.7763671875,10.0
2166.4150390625,1919.7763671875,10.0
2166.4150390625,1919.7763671875,10.0
2166.4150390625,1919.7763671875,10.0
2166.4150390625,1919.7763671875,10.0
2166.4150390625,1919.7763671875,10.0
2166.4150390625,1919.7763671875,10.0
2166.4150390625,1919.7763671875,10.0
2166.4150390625,1919.7763671875,10.0
2166.4150390625,1919.7763671875,10.0
2166.4150390625,1919.7763671875,10.0
2166.4150390625,1919.7763671875,10.0
2166.4150390625,1919.7763671875,10.0
2166.4150390625,1919.7763671875,10.0
2166.4150390625,1919.7763671875,10.0
2166.4150390625,1919.7763671875,10.0
2166.4150390625,1919.7763671875,10.0
2166.4150390625,1919.7763671875,10.0
2166.4150390625,1919.7763671875,10.0
2166.4150390625,1919.7763671875,10.0
2166.4150390625,1919.7763671875,10.0
2166.4150390625,1919.7763671875,10.0
2166.4150390625,1919.7763671875,10.0
2166.4150390625,1919.7763671875,10.0
2166.4150390625,1919.7763671875,10.0
2166.4150390625,1919.7763671875,10.0
2166.4150390625,1919.7763671875,10.0
2166.4150390625,1919.7763671875,10.0
2166.4150390625,1919.7763671875,10.0
2166.4150390625,1919.7763671875,10.0
2166.4150390625,1919.7763671875,10.0
2166.4150390625,1919.7763671875,10.0
2166.4150390625,1919.7763671875,10.0
2166.4150390625,1919.7763671875,10.0
2166.4150390625,1919.7763671875,10.0
2166.4150390625,1919.7763671875,10.0
2166.4150390625,1919.7763671875,10.0
2166.4150390625,1919.7763671875,10.0
2166.4150390625,1919.7763671875,10.0
2166.4150390625,1919.7763671875,10.0
2166.4150390625,1919.7763671875,10.0
2166.4150390625,1919.7763671875,10.0
2166.4150390625,1919.7763671875,10.0
2166.4150390625,1919.7763671875,10.0
2166.4150390625,1919.7763671875,10.0
2166.4150390625,1919.7763671875,10.0
2166.4150390625,1919.7763671875,10.0
2166.4150390625,1919.7763671875,10.0
2166.4150390625,1919.7763671875,10.0
2166.4150390625,1919.7763671875,10.0
2166.4150390625,1919.7763671875,10.0
2166.4150390625,1919.7763671875,10.0
2166.4150390625,1919.7763671875,10.0
2166.4150390625,1919.7763671875,10.0
2166.4150390625,1919.7763671875,10.0
2166.4150390625,1919.7763671875,10.0
2166.4150390625,1919.7763671875,10.0
2166.4150390625,1919.7763671875,10.0
2166.4150390625,1919.7763671875,10.0
2166.4150390625,1919.7763671875,10.0
2166.4150390625,1919.7763671875,10.0
2166.4150390625,1919.7763671875,10.0
2166.4150390625,1919.7763671875,10.0
2166.4150390625,1919.7763671875,10.0
2166.4150390625,1919.7763671875,10.0
2166.4150390625,1919.7763671875,10.0
2166.4150390625,1919.7763671875,10.0
2166.4150390625,1919.7763671875,10.0
2166.4150390625,1919.7763671875,10.0
2166.4150390625,1919.7763671875,10.0
2166.4150390625,1919.7763671875,10.0
2166.4150390625,1919.7763671875,10.0
2166.4150390625,1919.7763671875,10.0
2166.4150390625,1919.7763671875,10.0
2166.4150390625,1919.7763671875,10.0
2166.4150390625,1919.7763671875,10.0
